微博ID,用户id,用户昵称,微博链接,是否为原创微博,内容,转发理由,原始用户,发布位置,发布时间,信息采集时间,关键词,发布工具,转发数,评论数,点赞数
IzZjPuomi,5361957976,阿右旗政法委,weibo.cn/5361957976/IzZjPuomi,False,【#武汉地铁已做好恢复运营准备#】23日上午，汉口火车站等地铁站内，保洁人员用喷雾器对车站站厅、站台等处进行无死角地消杀。针对乘客接触频次高的售票机、闸机、扶手、座椅、车门等处进行全面消杀。对于市民最关心的地铁何时恢复运营，武汉地铁运营公司相关负责人表示，网传信息均非官方发布，具体运营恢复时间目前仍未最终确定。http://t.cn/A6ze0u3D （楚天都市报） http://t.cn/A6ze0u3D ,#武汉复工复产#【武汉地铁已做好恢复运营准备！直击车站、列车消杀现场】2个月前的今天（1月23日），武汉公交、地铁全面停运。如今，随着疫情逐渐好转，城市功能和市民生活正在有序恢复。23日上午9点，汉口火车站等地铁站内，保洁人员正用喷雾器对车站站厅、站台等处进行无死角地消杀。  ,阿拉善政法,无,2020-03-23 22:46,2020/03/23 22:47:32,地铁,vivo X23 AI非凡摄影,0,0,0
IzZk6EpB7,2292433443,六万正直脸_症状轻微初七小天使,weibo.cn/2292433443/IzZk6EpB7,False,有人给塞尔维亚总统武契奇开通了超话，还给总统发私信，这合适吗  [组图共6张] 原图 ,？？//@鹿九轩:有病//@尘世永夜:脑残？//@崔Luciel: 恶臭//@四行一行:？//@叶柒凌_ :有毛病//@SakuradaKusuno :？//@小馍烧烤铺 : 爷吐了//@折原閑也 :？有病//@Corpeam : 别玩了//@阿月浑子一大团 :老头 地铁 手机//@老八厂长 :我吐了？？你们疯了吗？？？//@Holland重患 :¿//@MianchaEsther :💊//  ,八组兔区爆料,无,2020-03-23 22:47,2020/03/23 22:48:04,地铁,HUAWEI Mate 20 Pro,0,0,0
IzZk5rVdJ,5646305526,中华美丽的春天201507,weibo.cn/5646305526/IzZk5rVdJ,False,【#武汉地铁已做好恢复运营准备#】23日上午，汉口火车站等地铁站内，保洁人员用喷雾器对车站站厅、站台等处进行无死角地消杀。针对乘客接触频次高的售票机、闸机、扶手、座椅、车门等处进行全面消杀。对于市民最关心的地铁何时恢复运营，武汉地铁运营公司相关负责人表示，网传信息均非官方发布，具体运营恢复时间目前仍未最终确定。http://t.cn/A6ze0u3D ,//@人民日报:【人民微评：开往春天的地铁】尽管武汉地铁何时恢复运营，尚未最终确定，但全面消杀行为是一个信号，带给市民憧憬。被疫情裹挟的沉重时光终会过去，被打乱的生活也会重归正轨。谁都挡不住春光照拂人心，遏制不住人们对安宁生活的向往。终有一天，开往春天的地铁载着我们抵达美好未来。  ,人民日报,无,2020-03-23 22:47,2020/03/23 22:48:04,地铁,全屏双摄 OPPO A5,0,0,0
IzZkkw0Ii,6115511698,抓住狐狸尾巴了,weibo.cn/6115511698/IzZkkw0Ii,False,“真正委屈的 到底是谁呢”  原图 ,女生就真的很难 每次回学校的路上警惕性都会很高害怕被人跟踪走路会很快 害怕公交地铁上被占便宜不敢穿裸露的衣服外出 甚至因为一个人住酒店害怕有摄像头不敢洗澡不敢睡觉 这些害怕都是有缘由的可是我们有什么错得活得这么小心翼翼 到底是谁委屈  ,草莓牛奶味的Haru,无,2020-03-23 22:47,2020/03/23 22:48:36,地铁,微博国际版,0,0,0
IzZkh1e4U,5059557350,市松人形,weibo.cn/5059557350/IzZkh1e4U,False,“不乖乖听话，就会把你的裸照发给你爸，发给通讯录里所有的人，放到网上”因为N号房里的恶人们，知道受害者一定会被她们的家人训斥，被朋友看不起，被网友嘲笑。恶人们的依仗不是那几十万的收费用户，是那些以性别为判断标准，肆意横行的厌女文化。  ,我特别不介意我的裸照被全网传播，只要是我自愿拍摄的。但是我不自愿拍摄的任何照片，哪怕只是无聊的地铁偷拍，我都希望拍摄者下地狱。  ,Tiger公子,无,2020-03-23 22:47,2020/03/23 22:48:36,地铁,茶&布送的Android,0,0,0
IzZkbmIdw,5032774478,似何,weibo.cn/5032774478/IzZkbmIdw,True,今日份碎碎念：1⃣️今天不仅是姚琛的生日 也是我的幸运日✌🏻转发微博中奖+两条热转中奖（srds 热转自己刷的可以忽略哈哈哈哈）i手幅表示今天很开心 我可太爱站姐的绝美周边了2⃣️大学同学在地铁站帮我蹲了好久才蹲到了姚琛的生日大屏应援 其实我只是说偶遇到了拍个照就行 没遇到就不用了 可她还是坚持帮我蹲到了 果然只有追星姐妹才懂追星姐妹 说再多句谢谢都不为过3⃣️等了快一个月的烘焙材料昨天终于到了 立马做了好多爱吃的东西 下厨房app真的好好用 第一次做这些竟然没有翻车 今天做了纸杯蛋糕 假装是给姚琛做的生日蛋糕啦（其实是生日蛋糕太难了我不会）20200323今天真是美好的一天～🥳 [组图共9张] 原图 ,/,/,无,2020-03-23 22:47,2020/03/23 22:48:36,地铁,姚琛🎂iPhone 11,0,0,1
IzZkDpp0H,6353431358,勉强可爱didi,weibo.cn/6353431358/IzZkDpp0H,False,【#武汉地铁已做好恢复运营准备#】23日上午，汉口火车站等地铁站内，保洁人员用喷雾器对车站站厅、站台等处进行无死角地消杀。针对乘客接触频次高的售票机、闸机、扶手、座椅、车门等处进行全面消杀。对于市民最关心的地铁何时恢复运营，武汉地铁运营公司相关负责人表示，网传信息均非官方发布，具体运营恢复时间目前仍未最终确定。http://t.cn/A6ze0u3D ,//@人民日报:【人民微评：开往春天的地铁】尽管武汉地铁何时恢复运营，尚未最终确定，但全面消杀行为是一个信号，带给市民憧憬。被疫情裹挟的沉重时光终会过去，被打乱的生活也会重归正轨。谁都挡不住春光照拂人心，遏制不住人们对安宁生活的向往。终有一天，开往春天的地铁载着我们抵达美好未来。  ,人民日报,无,2020-03-23 22:48,2020/03/23 22:49:15,地铁,无,0,0,0
IzZkxf8Ci,1818972501,小火DD,weibo.cn/1818972501/IzZkxf8Ci,False,导盲犬看到地铁来了立刻起身准备，当听到主人告诉它不是这辆地铁的时候它才坐下。狗狗用一生去爱你，请好好爱它们❤️ 蠢蠢萌宠的微博视频  ,转发微博  ,蠢蠢萌宠,无,2020-03-23 22:48,2020/03/23 22:49:15,地铁,iPhone客户端,0,0,0
IzZktqgs1,5216656975,土耳其长烟斗,weibo.cn/5216656975/IzZktqgs1,True,"忘记戴口罩坐不了地铁，只能打车回去。滴滴师傅问我要不要口罩。他说 ""我口罩还有，都是我老婆给我弄好的，我都不管这事儿""，他顿了一会儿，""哈哈，我老婆比较宠我。"" 四十出头的大叔乐呵呵的样子，是今天的温柔。  ",/,/,无,2020-03-23 22:48,2020/03/23 22:49:15,地铁,HUAWEI Mate 30 5G,0,0,0
IzZkoDVKz,1944799610,flelva的女孩,weibo.cn/1944799610/IzZkoDVKz,True,两个月前的今天（1月23日）全市公交、地铁、轮渡、长途客运全面暂停运营；今天（3月23日）当前，随着湖北 武汉市疫情逐渐好转；生活 工作有序恢复（2020年过去了1/4）🙏  ,/,/,无,2020-03-23 22:48,2020/03/23 22:49:15,地铁,HUAWEI Mate 10 Pro,0,0,0
IzZkntVGT,3723110457,缺心眼能不能有点想象力,weibo.cn/3723110457/IzZkntVGT,True,地铁好空  ,/,/,无,2020-03-23 22:48,2020/03/23 22:49:15,地铁,Android,0,0,0
IzZkM0tvE,5288585193,千红一窟怎么了,weibo.cn/5288585193/IzZkM0tvE,False,#北京租房[超话]#地铁14号线永定门外站，三室两卫，次卧，小次卧出租，详见视频，高层电梯房，距离地铁站300米#北京短租##北京短租超话##北京租房##北京合租##北京租房超话##北京民宿# 北京民宿预定的微博视频  ,转发微博  ,北京民宿预定,无,2020-03-23 22:48,2020/03/23 22:49:46,地铁,iPhone客户端,0,0,0
IzZkKdDov,6508153913,你只要活得像你自己,weibo.cn/6508153913/IzZkKdDov,True,#成都租房[超话]##成都租房无中介# 成华区 东客站附近 地铁口套三 有没有合租的？两个很好相处的小姐姐 会做饭 事不多 爱干净 ，房子图片私聊我看，装修很nice！  ,/,/,无,2020-03-23 22:48,2020/03/23 22:49:46,地铁,成都租房超话,0,0,0
IzZl2xEPD,3791470392,王爱召镇政府,weibo.cn/3791470392/IzZl2xEPD,False,【#武汉地铁已做好恢复运营准备#】23日上午，汉口火车站等地铁站内，保洁人员用喷雾器对车站站厅、站台等处进行无死角地消杀。针对乘客接触频次高的售票机、闸机、扶手、座椅、车门等处进行全面消杀。对于市民最关心的地铁何时恢复运营，武汉地铁运营公司相关负责人表示，网传信息均非官方发布，具体运营恢复时间目前仍未最终确定。http://t.cn/A6ze0u3D ,//@人民日报:【人民微评：开往春天的地铁】尽管武汉地铁何时恢复运营，尚未最终确定，但全面消杀行为是一个信号，带给市民憧憬。被疫情裹挟的沉重时光终会过去，被打乱的生活也会重归正轨。谁都挡不住春光照拂人心，遏制不住人们对安宁生活的向往。终有一天，开往春天的地铁载着我们抵达美好未来。  ,人民日报,无,2020-03-23 22:49,2020/03/23 22:50:17,地铁,OPPO随光而变R17 Pro,0,0,0
IzZl1Fgfr,2404909263,赵小雅要在你们生命里猖狂一辈子,weibo.cn/2404909263/IzZl1Fgfr,True,你好！请问有做半飞秒激光手术比较好的专业眼科医院吗？@近视眼科室 普瑞眼科、康特森眼科、经常在地铁或公交看到，但不知道技术如何？我女儿今年已经高三毕业考上大学了。她以前一直是近视眼，都有601度了，眼睛都有外凸的现象，我想着高中已经过去，就想带她去做近视手术，近视眼手术的副作用有哪些呢？东川区、呈新区这两个区都可以。#昆明近视手术大概要多少钱##昆明近视手术哪家医院好# 原图 ,/,/,无,2020-03-23 22:49,2020/03/23 22:50:17,地铁,微博 weibo.com,0,0,0
IzZlj9ASA,2728780847,福州城市建设,weibo.cn/2728780847/IzZlj9ASA,True,据了解，地铁接驳15号专线的开通将强化仓山区对湖路、梅坞路等道路公交线网，促进该片区与地铁1号线接驳融合。352路公交线路的开通可以丰富花溪南路、洪湾路等道路公交线网，对融信白宫、华润橡树湾等社区支线进行覆盖。  [组图共2张] 原图 ,/,/,无,2020-03-23 22:49,2020/03/23 22:50:54,地铁,iPhone 11 Pro Max,0,0,0
IzZlfxhaz,5269516077,我是大宁宁老公啊,weibo.cn/5269516077/IzZlfxhaz,False,《地铁·老头·手机》第二十弹，一些你看不懂的人间百态！#地铁老头手机# #花样宅家挑战#  王尼玛的微博视频  ,转发微博  ,王尼玛,无,2020-03-23 22:49,2020/03/23 22:50:54,地铁,小米9,0,0,0
IzZlbqlOd,5034895246,小丸子去同学家,weibo.cn/5034895246/IzZlbqlOd,True,进城的一天～坐在地铁上看着齐刷刷带着口罩的人群还是会觉得发生的一切有点难以想象。不过春天快来了！就可以穿好看的小裙子了！ 上海  显示地图 [组图共9张] 原图 ,/,/,无,2020-03-23 22:49,2020/03/23 22:50:54,地铁,HUAWEI P30,0,0,0
IzZl9FdkY,6377489337,会吹才有安慰,weibo.cn/6377489337/IzZl9FdkY,True,恒大天府半岛这期14000人摇号，对于自住无所谓，便宜买大地铁精装盘，成本很低。但投资真不觉得多有搞头，这种十期项目，体量这么大。今后二手房就是大体量。你这一期有啥竞争力？看污水厂么？价格估计是所有期垫底，还不一定有人来接盘。  ,/,/,无,2020-03-23 22:49,2020/03/23 22:50:54,地铁,realme X全屏敢越级,0,0,0
IzZl9lSia,5674571244,谁吃了我的巧克力_,weibo.cn/5674571244/IzZl9lSia,False,【#武汉地铁已做好恢复运营准备#】23日上午，汉口火车站等地铁站内，保洁人员用喷雾器对车站站厅、站台等处进行无死角地消杀。针对乘客接触频次高的售票机、闸机、扶手、座椅、车门等处进行全面消杀。对于市民最关心的地铁何时恢复运营，武汉地铁运营公司相关负责人表示，网传信息均非官方发布，具体运营恢复时间目前仍未最终确定。http://t.cn/A6ze0u3D ,有希望听到武汉地铁的报站声仿佛上个世纪的事谁能想到当初再平凡普通不过的生活如今这么来之不易呢  ,人民日报,无,2020-03-23 22:49,2020/03/23 22:50:54,地铁,Redmi K20 Pro 真旗舰,0,0,0
IzZl6nU91,3122451913,错落xwpm,weibo.cn/3122451913/IzZl6nU91,True,【转租】主卧带阳台招一女生合租位置：湖里区金尚小区户型：三室两厅一卫交通：公交站有金尚中学站直达SM，忠仑站直达软件园。还有BRT蔡塘站，地铁蔡塘站、后浦站，交通非常便利。靠近蔡塘、湖里万达、乐都汇、天虹商场，周围配套完善。月租：1100，押一付一联系方式：18050830339（同微）详情：主卧转租带阳台，四月中旬可入住。房间采光非常好。其他两个次卧住的是两个女生，非常好相处。小区里面有菜市场，附近是忠仑公园，湖边公园，非常适合晚上散步跑步。@厦门租房 @厦门租房小帮手 @厦门无中介租房 @厦门租房圈 @厦门来租房 http://t.cn/EyPFKKk 显示地图 原图 ,/,/,http://t.cn/EyPFKKk,2020-03-23 22:49,2020/03/23 22:50:54,地铁,iPhone客户端,0,0,0
IzZl41DJQ,5936743844,你不知道其实我很喜欢你,weibo.cn/5936743844/IzZl41DJQ,False,#武汉地铁已做好恢复运营准备#23日上午，在汉口火车站等地铁站内，保洁人员用喷雾器对车站站厅、站台等处进行无死角地消杀。 暖心人民暖心事的微博视频  ,有点帅  ,暖心人民暖心事,无,2020-03-23 22:49,2020/03/23 22:50:54,地铁,iPhone,0,0,0
IzZlo9uMg,1451465495,jessica0821,weibo.cn/1451465495/IzZlo9uMg,True,第六十一天，一天又过去了。感觉夏天真的要来了。白天上课的时候，家里各个房间都像在开会，三个人对着三个电脑，而且都是巴拉巴拉不时还弄得一身汗。据说地铁要通了，但是我们小区怎么还一点动静都没有。学校反正还得至少一个月才能回去。  ,/,/,无,2020-03-23 22:50,2020/03/23 22:51:34,地铁,iPhone客户端,0,0,0
IzZlm53cX,1274460913,吉林交通广播,weibo.cn/1274460913/IzZlm53cX,False,【#武汉地铁已做好恢复运营准备#】23日上午，汉口火车站等地铁站内，保洁人员用喷雾器对车站站厅、站台等处进行无死角地消杀。针对乘客接触频次高的售票机、闸机、扶手、座椅、车门等处进行全面消杀。对于市民最关心的地铁何时恢复运营，武汉地铁运营公司相关负责人表示，网传信息均非官方发布，具体运营恢复时间目前仍未最终确定。http://t.cn/A6ze0u3D ,//@人民日报:【人民微评：开往春天的地铁】尽管武汉地铁何时恢复运营，尚未最终确定，但全面消杀行为是一个信号，带给市民憧憬。被疫情裹挟的沉重时光终会过去，被打乱的生活也会重归正轨。谁都挡不住春光照拂人心，遏制不住人们对安宁生活的向往。终有一天，开往春天的地铁载着我们抵达美好未来。  ,人民日报,无,2020-03-23 22:50,2020/03/23 22:51:34,地铁,iPhone 7 Plus,0,0,0
IzZlK1zEQ,1937279913,俐早寝願望,weibo.cn/1937279913/IzZlK1zEQ,False,#冈本信彦[超话]# 「ハレスタの春スタ」冈本信彦谢罪全程 欧洲魔法提款机的微博视频  ,就这？//@阿大是块肉_insomniac:地铁老头看手机//@SakurabaCang_puppySZD:人头麦不服//@coki消灭可能性都市创业中: //@漆酱_六六大顺:迷惑操作真的没必要，看了挺膈应的//@Mie莫名其妙用了小号:太迷惑了//@夜光彩虹:大米黑是这么用的吗给我住手啊//@A娘OwO: //  ,欧洲魔法提款机,无,2020-03-23 22:51,2020/03/23 22:52:04,地铁,无,0,0,0
IzZlIuBon,5777048666,抹茶味的嘻嘻吖,weibo.cn/5777048666/IzZlIuBon,True,今天出了地铁口才发现寄几下错站了，可以非常毫不客气的说，在郑州的四年多时间里，我公交加地铁坐错坐反坐过站以及提前下车的次数前前后后都有十次以上了，我可真是墙都不服，就服我自个儿。  原图 ,/,/,无,2020-03-23 22:51,2020/03/23 22:52:04,地铁,荣耀8青春版 颜值担当,0,0,0
IzZlHC9Hu,2637031565,吉林新闻综合广播,weibo.cn/2637031565/IzZlHC9Hu,False,【#武汉地铁已做好恢复运营准备#】23日上午，汉口火车站等地铁站内，保洁人员用喷雾器对车站站厅、站台等处进行无死角地消杀。针对乘客接触频次高的售票机、闸机、扶手、座椅、车门等处进行全面消杀。对于市民最关心的地铁何时恢复运营，武汉地铁运营公司相关负责人表示，网传信息均非官方发布，具体运营恢复时间目前仍未最终确定。http://t.cn/A6ze0u3D ,转发微博  ,人民日报,无,2020-03-23 22:51,2020/03/23 22:52:04,地铁,iPhone客户端,0,0,0
